Unnamed: 0,text,diggCount,replyCommentTotal,createTimeISO,videoWebUrl,place,text_tokens,bigrams,sentiment,sentiment_score
66,sedap je,1,0.0,06/18/2025 22:56:50,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sedap', 'je']","[('sedap', 'je')]",positive,0.9561001658439636
67,sedap,1,0.0,06/20/2025 11:46:06,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['sedap'],[],neutral,0.8647692203521729
68,sedapnya,1,0.0,06/23/2025 12:12:04,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['sedapnya'],[],neutral,0.8647692203521729
69,pi,1,0.0,08/09/2025 15:14:29,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['pi'],[],neutral,0.8647692203521729
70,amin,1,0.0,06/20/2025 10:30:09,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['amin'],[],neutral,0.8647692203521729
71,pergi try,1,0.0,06/24/2025 12:38:21,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['pergi', 'try']","[('pergi', 'try')]",neutral,0.798646867275238
72,awat murah sgt jauh,1,0.0,06/20/2025 16:21:43,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['awat', 'murah', 'sgt', 'jauh']","[('awat', 'murah'), ('murah', 'sgt'), ('sgt', 'jauh')]",positive,0.47725075483322144
73,hadir,1,0.0,08/14/2025 11:29:09,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['hadir'],[],neutral,0.8647692203521729
74,best,1,0.0,06/19/2025 09:11:30,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['best'],[],neutral,0.8647692203521729
75,sedap dh pergi tu,1,0.0,06/19/2025 08:59:53,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sedap', 'dh', 'pergi', 'tu']","[('sedap', 'dh'), ('dh', 'pergi'), ('pergi', 'tu')]",positive,0.5080491900444031
76,bestnya klo dkt srwk ni best,1,0.0,06/20/2025 14:23:26,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['bestnya', 'klo', 'dkt', 'srwk', 'ni', 'best']","[('bestnya', 'klo'), ('klo', 'dkt'), ('dkt', 'srwk'), ('srwk', 'ni'), ('ni', 'best')]",positive,0.9042263627052307
77,murah,1,0.0,08/11/2025 20:05:57,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['murah'],[],neutral,0.8647692203521729
78,tera sggh bella makan sampi,0,0.0,06/18/2025 16:16:39,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['tera', 'sggh', 'bella', 'makan', 'sampi']","[('tera', 'sggh'), ('sggh', 'bella'), ('bella', 'makan'), ('makan', 'sampi')]",positive,0.4471224546432495
79,haritu makan burger dirty cheese ingatkan gmbr google je cheese mmng real google tuu sedap plk tu dua belas ringgit jee mmng speechless betoll,1,0.0,06/19/2025 01:41:04,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['haritu', 'makan', 'burger', 'dirty', 'cheese', 'ingatkan', 'gmbr', 'google', 'je', 'cheese', 'mmng', 'real', 'google', 'tuu', 'sedap', 'plk', 'tu', 'dua', 'belas', 'ringgit', 'jee', 'mmng', 'speechless', 'betoll']","[('haritu', 'makan'), ('makan', 'burger'), ('burger', 'dirty'), ('dirty', 'cheese'), ('cheese', 'ingatkan'), ('ingatkan', 'gmbr'), ('gmbr', 'google'), ('google', 'je'), ('je', 'cheese'), ('cheese', 'mmng'), ('mmng', 'real'), ('real', 'google'), ('google', 'tuu'), ('tuu', 'sedap'), ('sedap', 'plk'), ('plk', 'tu'), ('tu', 'dua'), ('dua', 'belas'), ('belas', 'ringgit'), ('ringgit', 'jee'), ('jee', 'mmng'), ('mmng', 'speechless'), ('speechless', 'betoll')]",positive,0.6826955676078796
80,dapnyerr bella ui,1,0.0,06/19/2025 00:51:52,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['dapnyerr', 'bella', 'ui']","[('dapnyerr', 'bella'), ('bella', 'ui')]",neutral,0.41975483298301697
81,sedap weh,1,0.0,06/19/2025 13:31:47,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sedap', 'weh']","[('sedap', 'weh')]",positive,0.8261557817459106
82,sdpnyaa kena pergi ni,1,0.0,08/01/2025 19:25:42,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sdpnyaa', 'kena', 'pergi', 'ni']","[('sdpnyaa', 'kena'), ('kena', 'pergi'), ('pergi', 'ni')]",negative,0.9145376682281494
83,tuu tengok dh meleleh air lioq,1,0.0,06/20/2025 19:16:15,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['tuu', 'tengok', 'dh', 'meleleh', 'air', 'lioq']","[('tuu', 'tengok'), ('tengok', 'dh'), ('dh', 'meleleh'), ('meleleh', 'air'), ('air', 'lioq')]",positive,0.8213618397712708
84,sedap kedai ni murah,1,0.0,07/21/2025 16:09:51,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sedap', 'kedai', 'ni', 'murah']","[('sedap', 'kedai'), ('kedai', 'ni'), ('ni', 'murah')]",positive,0.9677686095237732
85,murahnyee,1,0.0,06/20/2025 14:05:32,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['murahnyee'],[],neutral,0.8647692203521729
86,bella makan,1,0.0,08/01/2025 16:30:24,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['bella', 'makan']","[('bella', 'makan')]",neutral,0.7351005673408508
87,semoga dimurahkan rezeki meluas kedai ni,1,0.0,06/22/2025 09:22:31,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['semoga', 'dimurahkan', 'rezeki', 'meluas', 'kedai', 'ni']","[('semoga', 'dimurahkan'), ('dimurahkan', 'rezeki'), ('rezeki', 'meluas'), ('meluas', 'kedai'), ('kedai', 'ni')]",neutral,0.6999205350875854
88,comei make,1,0.0,06/19/2025 07:04:57,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['comei', 'make']","[('comei', 'make')]",positive,0.9192156195640564
89,murah ikan 3ekor sotong 1ekor tom yam sup kari,1,0.0,07/19/2025 12:27:46,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['murah', 'ikan', '3ekor', 'sotong', '1ekor', 'tom', 'yam', 'sup', 'kari']","[('murah', 'ikan'), ('ikan', '3ekor'), ('3ekor', 'sotong'), ('sotong', '1ekor'), ('1ekor', 'tom'), ('tom', 'yam'), ('yam', 'sup'), ('sup', 'kari')]",positive,0.5390487909317017
90,assalamu alaikum sedap puas hatilah,4,2.0,06/16/2025 15:33:12,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['assalamu', 'alaikum', 'sedap', 'puas', 'hatilah']","[('assalamu', 'alaikum'), ('alaikum', 'sedap'), ('sedap', 'puas'), ('puas', 'hatilah')]",positive,0.918768048286438
91,murah nye makan empat tak habis,2,1.0,06/18/2025 07:51:55,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['murah', 'nye', 'makan', 'empat', 'tak', 'habis']","[('murah', 'nye'), ('nye', 'makan'), ('makan', 'empat'), ('empat', 'tak'), ('tak', 'habis')]",positive,0.9354464411735535
92,dok Klang sanggup pergi try best makan tak habih berbaloi,3,1.0,06/16/2025 17:07:50,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['dok', 'Klang', 'sanggup', 'pergi', 'try', 'best', 'makan', 'tak', 'habih', 'berbaloi']","[('dok', 'klang'), ('klang', 'sanggup'), ('sanggup', 'pergi'), ('pergi', 'try'), ('try', 'best'), ('best', 'makan'), ('makan', 'tak'), ('tak', 'habih'), ('habih', 'berbaloi')]",positive,0.7216057777404785
93,𝑏𝑒𝑡𝑢𝑖 𝑘𝑎𝑎 𝑚𝑢𝑟𝑎ℎ 𝑡𝑎𝑘𝑢𝑡 𝑚𝑢𝑟𝑎ℎ 𝑏𝑖𝑙𝑎 𝑛𝑘 𝑝𝑟𝑜𝑚𝑜 𝑘𝑡 𝑡𝑡 𝑗𝑒 𝑘𝑢𝑡 𝑠𝑎𝑡𝑔𝑖 𝑛𝑘 𝑔 𝑡𝑟𝑦 𝑡𝑎𝑘 𝑗𝑎𝑢ℎ 𝑑𝑟 𝑟𝑚ℎ 𝑛𝑖𝑒𝑒,1,3.0,06/17/2025 16:01:11,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['𝑏𝑒𝑡𝑢𝑖', '𝑘𝑎𝑎', '𝑚𝑢𝑟𝑎ℎ', '𝑡𝑎𝑘𝑢𝑡', '𝑚𝑢𝑟𝑎ℎ', '𝑏𝑖𝑙𝑎', '𝑛𝑘', '𝑝𝑟𝑜𝑚𝑜', '𝑘𝑡', '𝑡𝑡', '𝑗𝑒', '𝑘𝑢𝑡', '𝑠𝑎𝑡𝑔𝑖', '𝑛𝑘', '𝑔', '𝑡𝑟𝑦', '𝑡𝑎𝑘', '𝑗𝑎𝑢ℎ', '𝑑𝑟', '𝑟𝑚ℎ', '𝑛𝑖𝑒𝑒']","[('𝑏𝑒𝑡𝑢𝑖', '𝑘𝑎𝑎'), ('𝑘𝑎𝑎', '𝑚𝑢𝑟𝑎ℎ'), ('𝑚𝑢𝑟𝑎ℎ', '𝑡𝑎𝑘𝑢𝑡'), ('𝑡𝑎𝑘𝑢𝑡', '𝑚𝑢𝑟𝑎ℎ'), ('𝑚𝑢𝑟𝑎ℎ', '𝑏𝑖𝑙𝑎'), ('𝑏𝑖𝑙𝑎', '𝑛𝑘'), ('𝑛𝑘', '𝑝𝑟𝑜𝑚𝑜'), ('𝑝𝑟𝑜𝑚𝑜', '𝑘𝑡'), ('𝑘𝑡', '𝑡𝑡'), ('𝑡𝑡', '𝑗𝑒'), ('𝑗𝑒', '𝑘𝑢𝑡'), ('𝑘𝑢𝑡', '𝑠𝑎𝑡𝑔𝑖'), ('𝑠𝑎𝑡𝑔𝑖', '𝑛𝑘'), ('𝑛𝑘', '𝑔'), ('𝑔', '𝑡𝑟𝑦'), ('𝑡𝑟𝑦', '𝑡𝑎𝑘'), ('𝑡𝑎𝑘', '𝑗𝑎𝑢ℎ'), ('𝑗𝑎𝑢ℎ', '𝑑𝑟'), ('𝑑𝑟', '𝑟𝑚ℎ'), ('𝑟𝑚ℎ', '𝑛𝑖𝑒𝑒')]",neutral,0.48451900482177734
94,besa pergi dua kali pergi sedap bebaloi mai,3,1.0,06/14/2025 23:31:02,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['besa', 'pergi', 'dua', 'kali', 'pergi', 'sedap', 'bebaloi', 'mai']","[('besa', 'pergi'), ('pergi', 'dua'), ('dua', 'kali'), ('kali', 'pergi'), ('pergi', 'sedap'), ('sedap', 'bebaloi'), ('bebaloi', 'mai')]",positive,0.8464235067367554
95,bella pergi promote blh la hrg tu,2,2.0,06/14/2025 21:42:59,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['bella', 'pergi', 'promote', 'blh', 'la', 'hrg', 'tu']","[('bella', 'pergi'), ('pergi', 'promote'), ('promote', 'blh'), ('blh', 'la'), ('la', 'hrg'), ('hrg', 'tu')]",positive,0.5720341205596924
96,smpai,3,0.0,06/17/2025 12:01:19,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['smpai'],[],neutral,0.8647692203521729
97,changlun hadir,3,0.0,06/17/2025 01:01:07,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['changlun', 'hadir']","[('changlun', 'hadir')]",neutral,0.988454282283783
98,simpan kg nakp tp tak tahu taun blik semenanjung,3,0.0,06/16/2025 12:18:35,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['simpan', 'kg', 'nakp', 'tp', 'tak', 'tahu', 'taun', 'blik', 'semenanjung']","[('simpan', 'kg'), ('kg', 'nakp'), ('nakp', 'tp'), ('tp', 'tak'), ('tak', 'tahu'), ('tahu', 'taun'), ('taun', 'blik'), ('blik', 'semenanjung')]",neutral,0.4189973473548889
99,wa murah tu,3,0.0,06/17/2025 11:19:31,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['wa', 'murah', 'tu']","[('wa', 'murah'), ('murah', 'tu')]",neutral,0.5242740511894226
100,murahnya nun,2,0.0,06/20/2025 00:00:13,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['murahnya', 'nun']","[('murahnya', 'nun')]",neutral,0.8160423040390015
101,best ni kna pergi,2,0.0,06/28/2025 18:07:54,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['best', 'ni', 'kna', 'pergi']","[('best', 'ni'), ('ni', 'kna'), ('kna', 'pergi')]",positive,0.956858217716217
102,sdp noh,3,0.0,06/16/2025 09:02:37,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sdp', 'noh']","[('sdp', 'noh')]",neutral,0.403302937746048
103,w0w sedap naa,3,0.0,06/16/2025 11:54:27,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['w0w', 'sedap', 'naa']","[('w0w', 'sedap'), ('sedap', 'naa')]",positive,0.8923240303993225
104,kena try nii,3,0.0,06/17/2025 12:05:21,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['kena', 'try', 'nii']","[('kena', 'try'), ('try', 'nii')]",negative,0.7456536889076233
105,fuhh,3,0.0,06/17/2025 08:43:59,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['fuhh'],[],neutral,0.8647692203521729
106,hadir support terbaik changlun melawat kedah dua ribu dua puluh lima,3,0.0,06/16/2025 19:01:21,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['hadir', 'support', 'terbaik', 'changlun', 'melawat', 'kedah', 'dua', 'ribu', 'dua', 'puluh', 'lima']","[('hadir', 'support'), ('support', 'terbaik'), ('terbaik', 'changlun'), ('changlun', 'melawat'), ('melawat', 'kedah'), ('kedah', 'dua'), ('dua', 'ribu'), ('ribu', 'dua'), ('dua', 'puluh'), ('puluh', 'lima')]",positive,0.4736447036266327
107,sedaap pergi makan,2,0.0,06/19/2025 16:54:36,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sedaap', 'pergi', 'makan']","[('sedaap', 'pergi'), ('pergi', 'makan')]",positive,0.9610403180122375
108,smpai review,3,0.0,06/16/2025 12:16:04,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['smpai', 'review']","[('smpai', 'review')]",positive,0.4274135231971741
109,hadir support vtt,1,0.0,07/20/2025 15:10:19,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['hadir', 'support', 'vtt']","[('hadir', 'support'), ('support', 'vtt')]",neutral,0.9371455907821655
110,mai,0,0.0,09/18/2025 20:41:09,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['mai'],[],neutral,0.8647692203521729
111,sedap mampoih,1,0.0,06/21/2025 22:38:59,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sedap', 'mampoih']","[('sedap', 'mampoih')]",positive,0.5460098385810852
112,cantik bju bella,1,0.0,06/23/2025 10:10:52,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['cantik', 'bju', 'bella']","[('cantik', 'bju'), ('bju', 'bella')]",positive,0.5416232347488403
113,murah nyr,1,0.0,08/02/2025 08:34:20,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['murah', 'nyr']","[('murah', 'nyr')]",neutral,0.8162859082221985
114,hadir support,1,0.0,08/27/2025 14:40:05,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['hadir', 'support']","[('hadir', 'support')]",neutral,0.9378742575645447
115,makan habih pergi la lauk tu,1,0.0,06/19/2025 20:46:48,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['makan', 'habih', 'pergi', 'la', 'lauk', 'tu']","[('makan', 'habih'), ('habih', 'pergi'), ('pergi', 'la'), ('la', 'lauk'), ('lauk', 'tu')]",positive,0.6346100568771362
116,tq singgah kedai menakan,1,0.0,06/19/2025 00:01:09,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['tq', 'singgah', 'kedai', 'menakan']","[('tq', 'singgah'), ('singgah', 'kedai'), ('kedai', 'menakan')]",neutral,0.8071019649505615
117,murah-murah,2,0.0,06/18/2025 16:38:35,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['murah-murah'],[],neutral,0.8647692203521729
118,kena try fb,1,0.0,06/18/2025 23:08:39,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['kena', 'try', 'fb']","[('kena', 'try'), ('try', 'fb')]",negative,0.4464072585105896
119,tpt ni best mknan melambak,1,0.0,06/30/2025 07:51:24,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['tpt', 'ni', 'best', 'mknan', 'melambak']","[('tpt', 'ni'), ('ni', 'best'), ('best', 'mknan'), ('mknan', 'melambak')]",positive,0.9098958373069763
120,murah nye,1,0.0,08/06/2025 18:58:09,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['murah', 'nye']","[('murah', 'nye')]",neutral,0.5922471284866333
121,sotong petai sedap wey kampungkuu,1,0.0,06/20/2025 13:32:00,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sotong', 'petai', 'sedap', 'wey', 'kampungkuu']","[('sotong', 'petai'), ('petai', 'sedap'), ('sedap', 'wey'), ('wey', 'kampungkuu')]",positive,0.5106633305549622
122,nampak sedap harga ok,1,0.0,06/25/2025 03:45:05,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['nampak', 'sedap', 'harga', 'ok']","[('nampak', 'sedap'), ('sedap', 'harga'), ('harga', 'ok')]",positive,0.8890817761421204
123,dri smpi bella makan rse bgn dh tu,1,0.0,06/20/2025 08:33:37,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['dri', 'smpi', 'bella', 'makan', 'rse', 'bgn', 'dh', 'tu']","[('dri', 'smpi'), ('smpi', 'bella'), ('bella', 'makan'), ('makan', 'rse'), ('rse', 'bgn'), ('bgn', 'dh'), ('dh', 'tu')]",neutral,0.4402569830417633
124,sdpnya tgok bella makan aii,1,0.0,06/20/2025 22:23:43,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sdpnya', 'tgok', 'bella', 'makan', 'aii']","[('sdpnya', 'tgok'), ('tgok', 'bella'), ('bella', 'makan'), ('makan', 'aii')]",positive,0.5459914803504944
125,pergi sdp,1,0.0,06/21/2025 17:32:47,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['pergi', 'sdp']","[('pergi', 'sdp')]",neutral,0.8365356922149658
126,benda murah sedap,1,0.0,06/18/2025 19:45:56,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['benda', 'murah', 'sedap']","[('benda', 'murah'), ('murah', 'sedap')]",positive,0.7124371528625488
127,penah pergi makan tu event kaknab Jitra singgah makan situ puashti sedap mknan macam-macam murah berbaloi insyallah nti pergi repeat lg,1,0.0,07/09/2025 09:51:35,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['penah', 'pergi', 'makan', 'tu', 'event', 'kaknab', 'Jitra', 'singgah', 'makan', 'situ', 'puashti', 'sedap', 'mknan', 'macam-macam', 'murah', 'berbaloi', 'insyallah', 'nti', 'pergi', 'repeat', 'lg']","[('penah', 'pergi'), ('pergi', 'makan'), ('makan', 'tu'), ('tu', 'event'), ('event', 'kaknab'), ('kaknab', 'jitra'), ('jitra', 'singgah'), ('singgah', 'makan'), ('makan', 'situ'), ('situ', 'puashti'), ('puashti', 'sedap'), ('sedap', 'mknan'), ('mknan', 'macam-macam'), ('macam-macam', 'murah'), ('murah', 'berbaloi'), ('berbaloi', 'insyallah'), ('insyallah', 'nti'), ('nti', 'pergi'), ('pergi', 'repeat'), ('repeat', 'lg')]",neutral,0.7494177222251892
128,telan air liuq tgk bela makan,1,0.0,06/20/2025 14:27:41,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['telan', 'air', 'liuq', 'tgk', 'bela', 'makan']","[('telan', 'air'), ('air', 'liuq'), ('liuq', 'tgk'), ('tgk', 'bela'), ('bela', 'makan')]",positive,0.46658360958099365
129,murah,1,0.0,08/12/2025 07:14:11,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['murah'],[],neutral,0.8647692203521729
130,sedapnya,1,0.0,08/25/2025 15:26:00,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['sedapnya'],[],neutral,0.8647692203521729
131,bnyak makan,1,0.0,06/18/2025 18:06:36,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['bnyak', 'makan']","[('bnyak', 'makan')]",negative,0.8388435244560242
132,la masak lemak,1,0.0,06/21/2025 04:01:35,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['la', 'masak', 'lemak']","[('la', 'masak'), ('masak', 'lemak')]",positive,0.5451740026473999
133,ceq takut pergi sedap mampuih,1,0.0,06/20/2025 19:17:10,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['ceq', 'takut', 'pergi', 'sedap', 'mampuih']","[('ceq', 'takut'), ('takut', 'pergi'), ('pergi', 'sedap'), ('sedap', 'mampuih')]",positive,0.5822690725326538
134,sodap nyo bella,1,0.0,06/21/2025 21:23:43,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['sodap', 'nyo', 'bella']","[('sodap', 'nyo'), ('nyo', 'bella')]",neutral,0.7313321232795715
135,ni pergi lokasi,2,0.0,07/09/2025 17:41:04,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['ni', 'pergi', 'lokasi']","[('ni', 'pergi'), ('pergi', 'lokasi')]",neutral,0.6025606989860535
136,terbaik,1,0.0,07/01/2025 11:09:41,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,['terbaik'],[],neutral,0.8647692203521729
137,kuat makan bella smpai,1,0.0,06/22/2025 08:56:54,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['kuat', 'makan', 'bella', 'smpai']","[('kuat', 'makan'), ('makan', 'bella'), ('bella', 'smpai')]",positive,0.5022751688957214
138,makan sorg ja ka billa,1,0.0,06/23/2025 12:06:40,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['makan', 'sorg', 'ja', 'ka', 'billa']","[('makan', 'sorg'), ('sorg', 'ja'), ('ja', 'ka'), ('ka', 'billa')]",neutral,0.9076753854751587
139,tengok bella makan dan-dan lapar bella makan sorang ka en suami sabaq no ambik,1,0.0,06/20/2025 11:12:48,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,Potlepak Changlun,"['tengok', 'bella', 'makan', 'dan-dan', 'lapar', 'bella', 'makan', 'sorang', 'ka', 'en', 'suami', 'sabaq', 'no', 'ambik']","[('tengok', 'bella'), ('bella', 'makan'), ('makan', 'dan-dan'), ('dan-dan', 'lapar'), ('lapar', 'bella'), ('bella', 'makan'), ('makan', 'sorang'), ('sorang', 'ka'), ('ka', 'en'), ('en', 'suami'), ('suami', 'sabaq'), ('sabaq', 'no'), ('no', 'ambik')]",negative,0.8618526458740234
